Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM	Total_RNA_Reads
389-01_19	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	18914602
389-01_19	Consensus_5	0	0	0	0	728	0	0	0	0	18914602
389-01_19	Consensus_6	0	0	0	0	745	0	0	0	0	18914602
389-01_19	Consensus_7	0	0	0	0	716	0	0	0	0	18914602
389-01_19	Consensus_8	0	0	0	0	700	0	0	0	0	18914602
389-01_19	Consensus_9	0	0	0	0	825	0	0	0	0	18914602
389-01_19	Consensus_10	0	0	0	0	796	0	0	0	0	18914602
389-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	13003842
389-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	13003842
389-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	13003842
389-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	13003842
389-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	13003842
389-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	13003842
389-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	13003842
389-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	13003842
389-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	13003842
389-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	13003842
389-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	13003842
389-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	13003842
389-01_20	Consensus_1	0	0	0	0	691	0	0	0	0	14383084
389-01_20	Consensus_2	0	0	0	0	710	0	0	0	0	14383084
389-01_20	Consensus_3	0	0	0	0	744	0	0	0	0	14383084
389-01_20	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	14383084
389-01_20	Consensus_4	0	0	0	0	764	0	0	0	0	14383084
389-01_20	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	14383084
389-01_20	Consensus_5	0	0	0	0	728	0	0	0	0	14383084
389-01_20	Consensus_6	0	0	0	0	745	0	0	0	0	14383084
389-01_20	Consensus_7	0	0	0	0	716	0	0	0	0	14383084
389-01_20	Consensus_8	0	0	0	0	700	0	0	0	0	14383084
389-01_20	Consensus_9	0	0	0	0	825	0	0	0	0	14383084
389-01_20	Consensus_10	0	0	0	0	796	0	0	0	0	14383084
389-01_21	Consensus_1	0	0	0	0	691	0	0	0	0	13468514
389-01_21	Consensus_2	0	0	0	0	710	0	0	0	0	13468514
389-01_21	Consensus_3	0	0	0	0	744	0	0	0	0	13468514
389-01_21	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	13468514
389-01_21	Consensus_4	0	0	0	0	764	0	0	0	0	13468514
389-01_21	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	13468514
389-01_21	Consensus_5	0	0	0	0	728	0	0	0	0	13468514
389-01_21	Consensus_6	0	0	0	0	745	0	0	0	0	13468514
389-01_21	Consensus_7	0	0	0	0	716	0	0	0	0	13468514
389-01_21	Consensus_8	0	0	0	0	700	0	0	0	0	13468514
389-01_21	Consensus_9	0	0	0	0	825	0	0	0	0	13468514
389-01_21	Consensus_10	0	0	0	0	796	0	0	0	0	13468514
389-01_22	Consensus_1	0	0	0	0	691	0	0	0	0	16545296
389-01_22	Consensus_2	0	0	0	0	710	0	0	0	0	16545296
389-01_22	Consensus_3	0	0	0	0	744	0	0	0	0	16545296
389-01_22	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	16545296
389-01_22	Consensus_4	0	0	0	0	764	0	0	0	0	16545296
389-01_22	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	16545296
389-01_22	Consensus_5	0	0	0	0	728	0	0	0	0	16545296
389-01_22	Consensus_6	0	0	0	0	745	0	0	0	0	16545296
389-01_22	Consensus_7	0	0	0	0	716	0	0	0	0	16545296
389-01_22	Consensus_8	0	0	0	0	700	0	0	0	0	16545296
389-01_22	Consensus_9	0	0	0	0	825	0	0	0	0	16545296
389-01_22	Consensus_10	0	0	0	0	796	0	0	0	0	16545296
389-01_23	Consensus_1	0	0	0	0	691	0	0	0	0	35977362
389-01_23	Consensus_2	0	0	0	0	710	0	0	0	0	35977362
389-01_23	Consensus_3	0	0	0	0	744	0	0	0	0	35977362
389-01_23	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	35977362
389-01_23	Consensus_4	0	0	0	0	764	0	0	0	0	35977362
389-01_23	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	35977362
389-01_23	Consensus_5	0	0	0	0	728	0	0	0	0	35977362
389-01_23	Consensus_6	0	0	0	0	745	0	0	0	0	35977362
389-01_23	Consensus_7	0	0	0	0	716	0	0	0	0	35977362
389-01_23	Consensus_8	0	0	0	0	700	0	0	0	0	35977362
389-01_23	Consensus_9	0	0	0	0	825	0	0	0	0	35977362
389-01_23	Consensus_10	0	0	0	0	796	0	0	0	0	35977362
389-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	11468676
389-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	11468676
389-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	11468676
389-01_3	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11468676
389-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	11468676
389-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11468676
389-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	11468676
389-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	11468676
389-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	11468676
389-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	11468676
389-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	11468676
389-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	11468676
389-01_4	Consensus_1	0	0	0	0	691	0	0	0	0	1484626
389-01_4	Consensus_2	0	0	0	0	710	0	0	0	0	1484626
389-01_4	Consensus_3	0	0	0	0	744	0	0	0	0	1484626
389-01_4	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1484626
389-01_4	Consensus_4	0	0	0	0	764	0	0	0	0	1484626
389-01_4	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1484626
389-01_4	Consensus_5	0	0	0	0	728	0	0	0	0	1484626
389-01_4	Consensus_6	0	0	0	0	745	0	0	0	0	1484626
389-01_4	Consensus_7	0	0	0	0	716	0	0	0	0	1484626
389-01_4	Consensus_8	0	0	0	0	700	0	0	0	0	1484626
389-01_4	Consensus_9	0	0	0	0	825	0	0	0	0	1484626
389-01_4	Consensus_10	0	0	0	0	796	0	0	0	0	1484626
389-01_5	Consensus_1	0	0	0	0	691	0	0	0	0	13008288
389-01_5	Consensus_2	0	0	0	0	710	0	0	0	0	13008288
389-01_5	Consensus_3	0	0	0	0	744	0	0	0	0	13008288
389-01_5	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	13008288
389-01_5	Consensus_4	0	0	0	0	764	0	0	0	0	13008288
389-01_5	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	13008288
389-01_5	Consensus_5	0	0	0	0	728	0	0	0	0	13008288
389-01_5	Consensus_6	0	0	0	0	745	0	0	0	0	13008288
389-01_5	Consensus_7	0	0	0	0	716	0	0	0	0	13008288
389-01_5	Consensus_8	0	0	0	0	700	0	0	0	0	13008288
389-01_5	Consensus_9	0	0	0	0	825	0	0	0	0	13008288
389-01_5	Consensus_10	0	0	0	0	796	0	0	0	0	13008288
389-01_6	Consensus_1	0	0	0	0	691	0	0	0	0	21884460
389-01_6	Consensus_2	0	0	0	0	710	0	0	0	0	21884460
389-01_6	Consensus_3	0	0	0	0	744	0	0	0	0	21884460
389-01_6	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	21884460
389-01_6	Consensus_4	0	0	0	0	764	0	0	0	0	21884460
389-01_6	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	21884460
389-01_6	Consensus_5	0	0	0	0	728	0	0	0	0	21884460
389-01_6	Consensus_6	0	0	0	0	745	0	0	0	0	21884460
389-01_6	Consensus_7	0	0	0	0	716	0	0	0	0	21884460
389-01_6	Consensus_8	0	0	0	0	700	0	0	0	0	21884460
389-01_6	Consensus_9	0	0	0	0	825	0	0	0	0	21884460
389-01_6	Consensus_10	0	0	0	0	796	0	0	0	0	21884460
390-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	21551214
390-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	21551214
390-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	21551214
390-01_2	S129C40_011191_vs01_27	6.4821	6.291005	815	26.037312	988	38	0.03846154	302846.78	248213.16	21551214
390-01_2	Consensus_4	21.06026	21.138988	706	28.60485	764	89	0.116492145	917261.06	751786.9	21551214
390-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	21551214
390-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	21551214
390-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	21551214
390-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	21551214
390-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	21551214
390-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	21551214
390-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	21551214
390-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	15459372
390-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	15459372
390-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	15459372
390-01_3	S129C40_011191_vs01_27	0.35918856	0.3015873	268	0.30930018	988	2	0.002024292	1012145.75	1000000	15459372
390-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	15459372
390-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	15459372
390-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	15459372
390-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	15459372
390-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	15459372
390-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	15459372
390-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	15459372
390-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	15459372
391-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	12722920
391-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	12722920
391-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	12722920
391-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12722920
391-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	12722920
391-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12722920
391-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	12722920
391-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	12722920
391-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	12722920
391-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	12722920
391-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	12722920
391-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	12722920
399-01_1	Consensus_1	0	0	0	0	691	0	0	0	0	11651424
399-01_1	Consensus_2	0	0	0	0	710	0	0	0	0	11651424
399-01_1	Consensus_3	0	0	0	0	744	0	0	0	0	11651424
399-01_1	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11651424
399-01_1	Consensus_4	0	0	0	0	764	0	0	0	0	11651424
399-01_1	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11651424
399-01_1	Consensus_5	0	0	0	0	728	0	0	0	0	11651424
399-01_1	Consensus_6	0	0	0	0	745	0	0	0	0	11651424
399-01_1	Consensus_7	0	0	0	0	716	0	0	0	0	11651424
399-01_1	Consensus_8	0	0	0	0	700	0	0	0	0	11651424
399-01_1	Consensus_9	0	0	0	0	825	0	0	0	0	11651424
399-01_1	Consensus_10	0	0	0	0	796	0	0	0	0	11651424
399-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	22836154
399-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	22836154
399-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	22836154
399-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	22836154
399-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	22836154
399-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	22836154
399-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	22836154
399-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	22836154
399-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	22836154
399-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	22836154
399-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	22836154
399-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	22836154
399-01_11	Consensus_1	0	0	0	0	691	0	0	0	0	17182442
399-01_11	Consensus_2	0	0	0	0	710	0	0	0	0	17182442
399-01_11	Consensus_3	0	0	0	0	744	0	0	0	0	17182442
399-01_11	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	17182442
399-01_11	Consensus_4	0	0	0	0	764	0	0	0	0	17182442
399-01_11	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	17182442
399-01_11	Consensus_5	0	0	0	0	728	0	0	0	0	17182442
399-01_11	Consensus_6	0	0	0	0	745	0	0	0	0	17182442
399-01_11	Consensus_7	0	0	0	0	716	0	0	0	0	17182442
399-01_11	Consensus_8	0	0	0	0	700	0	0	0	0	17182442
399-01_11	Consensus_9	0	0	0	0	825	0	0	0	0	17182442
399-01_11	Consensus_10	0	0	0	0	796	0	0	0	0	17182442
399-01_12	Consensus_1	0	0	0	0	691	0	0	0	0	27440654
399-01_12	Consensus_2	0	0	0	0	710	0	0	0	0	27440654
399-01_12	Consensus_3	0	0	0	0	744	0	0	0	0	27440654
399-01_12	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	27440654
399-01_12	Consensus_4	0	0	0	0	764	0	0	0	0	27440654
399-01_12	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	27440654
399-01_12	Consensus_5	0	0	0	0	728	0	0	0	0	27440654
399-01_12	Consensus_6	0	0	0	0	745	0	0	0	0	27440654
399-01_12	Consensus_7	0	0	0	0	716	0	0	0	0	27440654
399-01_12	Consensus_8	0	0	0	0	700	0	0	0	0	27440654
399-01_12	Consensus_9	0	0	0	0	825	0	0	0	0	27440654
399-01_12	Consensus_10	0	0	0	0	796	0	0	0	0	27440654
399-01_13	Consensus_1	0	0	0	0	691	0	0	0	0	18300050
399-01_13	Consensus_2	0	0	0	0	710	0	0	0	0	18300050
399-01_13	Consensus_3	0	0	0	0	744	0	0	0	0	18300050
399-01_13	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	18300050
399-01_13	Consensus_4	0	0	0	0	764	0	0	0	0	18300050
399-01_13	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	18300050
399-01_13	Consensus_5	0	0	0	0	728	0	0	0	0	18300050
399-01_13	Consensus_6	0	0	0	0	745	0	0	0	0	18300050
399-01_13	Consensus_7	0	0	0	0	716	0	0	0	0	18300050
399-01_13	Consensus_8	0	0	0	0	700	0	0	0	0	18300050
399-01_13	Consensus_9	0	0	0	0	825	0	0	0	0	18300050
399-01_13	Consensus_10	0	0	0	0	796	0	0	0	0	18300050
399-01_14	Consensus_1	0	0	0	0	691	0	0	0	0	10482798
399-01_14	Consensus_2	0	0	0	0	710	0	0	0	0	10482798
399-01_14	Consensus_3	0	0	0	0	744	0	0	0	0	10482798
399-01_14	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10482798
399-01_14	Consensus_4	0	0	0	0	764	0	0	0	0	10482798
399-01_14	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10482798
399-01_14	Consensus_5	0	0	0	0	728	0	0	0	0	10482798
399-01_14	Consensus_6	0	0	0	0	745	0	0	0	0	10482798
399-01_14	Consensus_7	0	0	0	0	716	0	0	0	0	10482798
399-01_14	Consensus_8	0	0	0	0	700	0	0	0	0	10482798
399-01_14	Consensus_9	0	0	0	0	825	0	0	0	0	10482798
399-01_14	Consensus_10	0	0	0	0	796	0	0	0	0	10482798
399-01_15	Consensus_1	0	0	0	0	691	0	0	0	0	25541810
399-01_15	Consensus_2	0	0	0	0	710	0	0	0	0	25541810
399-01_15	Consensus_3	0	0	0	0	744	0	0	0	0	25541810
399-01_15	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	25541810
399-01_15	Consensus_4	0	0	0	0	764	0	0	0	0	25541810
399-01_15	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	25541810
399-01_15	Consensus_5	0	0	0	0	728	0	0	0	0	25541810
399-01_15	Consensus_6	0	0	0	0	745	0	0	0	0	25541810
399-01_15	Consensus_7	0	0	0	0	716	0	0	0	0	25541810
399-01_15	Consensus_8	0	0	0	0	700	0	0	0	0	25541810
399-01_15	Consensus_9	0	0	0	0	825	0	0	0	0	25541810
399-01_15	Consensus_10	0	0	0	0	796	0	0	0	0	25541810
399-01_16	Consensus_1	0	0	0	0	691	0	0	0	0	25116974
399-01_16	Consensus_2	0	0	0	0	710	0	0	0	0	25116974
399-01_16	Consensus_3	0	0	0	0	744	0	0	0	0	25116974
399-01_16	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	25116974
399-01_16	Consensus_4	0	0	0	0	764	0	0	0	0	25116974
399-01_16	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	25116974
399-01_16	Consensus_5	0	0	0	0	728	0	0	0	0	25116974
399-01_16	Consensus_6	0	0	0	0	745	0	0	0	0	25116974
399-01_16	Consensus_7	0	0	0	0	716	0	0	0	0	25116974
399-01_16	Consensus_8	0	0	0	0	700	0	0	0	0	25116974
399-01_16	Consensus_9	0	0	0	0	825	0	0	0	0	25116974
399-01_16	Consensus_10	0	0	0	0	796	0	0	0	0	25116974
399-01_17	Consensus_1	0	0	0	0	691	0	0	0	0	25378316
399-01_17	Consensus_2	0	0	0	0	710	0	0	0	0	25378316
399-01_17	Consensus_3	0	0	0	0	744	0	0	0	0	25378316
399-01_17	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	25378316
399-01_17	Consensus_4	0	0	0	0	764	0	0	0	0	25378316
399-01_17	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	25378316
399-01_17	Consensus_5	0	0	0	0	728	0	0	0	0	25378316
399-01_17	Consensus_6	0	0	0	0	745	0	0	0	0	25378316
399-01_17	Consensus_7	0	0	0	0	716	0	0	0	0	25378316
399-01_17	Consensus_8	0	0	0	0	700	0	0	0	0	25378316
399-01_17	Consensus_9	0	0	0	0	825	0	0	0	0	25378316
399-01_17	Consensus_10	0	0	0	0	796	0	0	0	0	25378316
399-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	12301222
399-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	12301222
399-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	12301222
399-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12301222
399-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	12301222
399-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12301222
399-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	12301222
399-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	12301222
399-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	12301222
399-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	12301222
399-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	12301222
399-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	12301222
399-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	15443404
399-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	15443404
399-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	15443404
399-01_3	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	15443404
399-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	15443404
399-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	15443404
399-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	15443404
399-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	15443404
399-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	15443404
399-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	15443404
399-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	15443404
399-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	15443404
399-01_5	Consensus_1	0	0	0	0	691	0	0	0	0	9508576
399-01_5	Consensus_2	0	0	0	0	710	0	0	0	0	9508576
399-01_5	Consensus_3	0	0	0	0	744	0	0	0	0	9508576
399-01_5	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9508576
399-01_5	Consensus_4	0	0	0	0	764	0	0	0	0	9508576
399-01_5	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9508576
399-01_5	Consensus_5	0	0	0	0	728	0	0	0	0	9508576
399-01_5	Consensus_6	0	0	0	0	745	0	0	0	0	9508576
399-01_5	Consensus_7	0	0	0	0	716	0	0	0	0	9508576
399-01_5	Consensus_8	0	0	0	0	700	0	0	0	0	9508576
399-01_5	Consensus_9	0	0	0	0	825	0	0	0	0	9508576
399-01_5	Consensus_10	0	0	0	0	796	0	0	0	0	9508576
399-01_6	Consensus_1	0	0	0	0	691	0	0	0	0	10015852
399-01_6	Consensus_2	0	0	0	0	710	0	0	0	0	10015852
399-01_6	Consensus_3	0	0	0	0	744	0	0	0	0	10015852
399-01_6	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10015852
399-01_6	Consensus_4	0	0	0	0	764	0	0	0	0	10015852
399-01_6	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10015852
399-01_6	Consensus_5	0	0	0	0	728	0	0	0	0	10015852
399-01_6	Consensus_6	0	0	0	0	745	0	0	0	0	10015852
399-01_6	Consensus_7	0	0	0	0	716	0	0	0	0	10015852
399-01_6	Consensus_8	0	0	0	0	700	0	0	0	0	10015852
399-01_6	Consensus_9	0	0	0	0	825	0	0	0	0	10015852
399-01_6	Consensus_10	0	0	0	0	796	0	0	0	0	10015852
399-01_7	Consensus_1	0	0	0	0	691	0	0	0	0	12274566
399-01_7	Consensus_2	0	0	0	0	710	0	0	0	0	12274566
399-01_7	Consensus_3	0	0	0	0	744	0	0	0	0	12274566
399-01_7	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12274566
399-01_7	Consensus_4	0	0	0	0	764	0	0	0	0	12274566
399-01_7	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12274566
399-01_7	Consensus_5	0	0	0	0	728	0	0	0	0	12274566
399-01_7	Consensus_6	0	0	0	0	745	0	0	0	0	12274566
399-01_7	Consensus_7	0	0	0	0	716	0	0	0	0	12274566
399-01_7	Consensus_8	0	0	0	0	700	0	0	0	0	12274566
399-01_7	Consensus_9	0	0	0	0	825	0	0	0	0	12274566
399-01_7	Consensus_10	0	0	0	0	796	0	0	0	0	12274566
399-01_8	Consensus_1	0	0	0	0	691	0	0	0	0	9871366
399-01_8	Consensus_2	0	0	0	0	710	0	0	0	0	9871366
399-01_8	Consensus_3	0	0	0	0	744	0	0	0	0	9871366
399-01_8	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9871366
399-01_8	Consensus_4	0	0	0	0	764	0	0	0	0	9871366
399-01_8	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9871366
399-01_8	Consensus_5	0	0	0	0	728	0	0	0	0	9871366
399-01_8	Consensus_6	0	0	0	0	745	0	0	0	0	9871366
399-01_8	Consensus_7	0	0	0	0	716	0	0	0	0	9871366
399-01_8	Consensus_8	0	0	0	0	700	0	0	0	0	9871366
399-01_8	Consensus_9	0	0	0	0	825	0	0	0	0	9871366
399-01_8	Consensus_10	0	0	0	0	796	0	0	0	0	9871366
399-01_9	Consensus_1	0	0	0	0	691	0	0	0	0	15013540
399-01_9	Consensus_2	0	0	0	0	710	0	0	0	0	15013540
399-01_9	Consensus_3	0	0	0	0	744	0	0	0	0	15013540
399-01_9	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	15013540
399-01_9	Consensus_4	0	0	0	0	764	0	0	0	0	15013540
399-01_9	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	15013540
399-01_9	Consensus_5	0	0	0	0	728	0	0	0	0	15013540
399-01_9	Consensus_6	0	0	0	0	745	0	0	0	0	15013540
399-01_9	Consensus_7	0	0	0	0	716	0	0	0	0	15013540
399-01_9	Consensus_8	0	0	0	0	700	0	0	0	0	15013540
399-01_9	Consensus_9	0	0	0	0	825	0	0	0	0	15013540
399-01_9	Consensus_10	0	0	0	0	796	0	0	0	0	15013540
40-01_1	Consensus_1	0	0	0	0	691	0	0	0	0	9523298
40-01_1	Consensus_2	0	0	0	0	710	0	0	0	0	9523298
40-01_1	Consensus_3	0	0	0	0	744	0	0	0	0	9523298
40-01_1	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9523298
40-01_1	Consensus_4	0	0	0	0	764	0	0	0	0	9523298
40-01_1	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9523298
40-01_1	Consensus_5	0	0	0	0	728	0	0	0	0	9523298
40-01_1	Consensus_6	0	0	0	0	745	0	0	0	0	9523298
40-01_1	Consensus_7	0	0	0	0	716	0	0	0	0	9523298
40-01_1	Consensus_8	0	0	0	0	700	0	0	0	0	9523298
40-01_1	Consensus_9	0	0	0	0	825	0	0	0	0	9523298
40-01_1	Consensus_10	0	0	0	0	796	0	0	0	0	9523298
40-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	13783628
40-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	13783628
40-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	13783628
40-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	13783628
40-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	13783628
40-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	13783628
40-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	13783628
40-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	13783628
40-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	13783628
40-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	13783628
40-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	13783628
40-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	13783628
40-01_11	Consensus_1	0	0	0	0	691	0	0	0	0	14131090
40-01_11	Consensus_2	0	0	0	0	710	0	0	0	0	14131090
40-01_11	Consensus_3	0	0	0	0	744	0	0	0	0	14131090
40-01_11	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	14131090
40-01_11	Consensus_4	0	0	0	0	764	0	0	0	0	14131090
40-01_11	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	14131090
40-01_11	Consensus_5	0	0	0	0	728	0	0	0	0	14131090
40-01_11	Consensus_6	0	0	0	0	745	0	0	0	0	14131090
40-01_11	Consensus_7	0	0	0	0	716	0	0	0	0	14131090
40-01_11	Consensus_8	0	0	0	0	700	0	0	0	0	14131090
40-01_11	Consensus_9	0	0	0	0	825	0	0	0	0	14131090
40-01_11	Consensus_10	0	0	0	0	796	0	0	0	0	14131090
40-01_13	Consensus_1	0	0	0	0	691	0	0	0	0	18109824
40-01_13	Consensus_2	0	0	0	0	710	0	0	0	0	18109824
40-01_13	Consensus_3	0	0	0	0	744	0	0	0	0	18109824
