Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM
S1C1003_011133_vs01_15_1003-01_49	S1C1003_011133_vs01_15	3.5918005	3.6158416	302	12.252719	711	14	0.019690577	1406469.8	1000000
S1C1003_01724_vs01_168_1003-01_51	S1C1003_01724_vs01_168	0.25311944	0.17425743	146	0.44295898	711	2	0.0028129395	1406469.8	1000000
S1C1003_01724_vs01_68_1003-01_51	S1C1003_01724_vs01_68	0.25177306	0.17322835	146	0.44093823	714	2	0.0028011205	1400560.3	1000000
S1C1003_01724_vs01_163_1003-01_51	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_51	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_51	S1C1003_011133_vs01_15	0.95721924	0.84950495	348	1.7445952	711	5	0.007032349	1406469.8	1000000
S1C1003_01724_vs01_168_1003-01_20	S1C1003_01724_vs01_168	0.5383244	0.4910891	151	0.78826076	711	2	0.0028129395	1406469.8	1000000
S1C1003_01724_vs01_68_1003-01_20	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_20	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_20	S1C1003_01336_vs01_36	13.621053	13.601168	705	48.752457	720	54	0.075	1388888.9	1000000
S1C1003_011133_vs01_15_1003-01_20	S1C1003_011133_vs01_15	1.0766488	0.9821782	179	2.753043	711	4	0.005625879	1406469.8	1000000
S1C1003_01724_vs01_168_1003-01_2	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_2	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_2	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_2	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_2	S1C1003_011133_vs01_15	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_168_1003-01_11	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_11	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_11	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_11	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_11	S1C1003_011133_vs01_15	1.8841355	1.8455446	369	2.6811943	711	7	0.0098452885	1406469.8	1000000
S1C1003_01724_vs01_168_1003-01_22	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_22	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_22	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_22	S1C1003_01336_vs01_36	2.6052632	2.6264591	567	1.715614	720	10	0.013888889	1388888.9	1000000
S1C1003_011133_vs01_15_1003-01_22	S1C1003_011133_vs01_15	0.5383244	0.4910891	175	0.7025465	711	2	0.0028129395	1406469.8	1000000
S1C1003_01724_vs01_168_1003-01_5	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_5	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_5	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_5	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_5	S1C1003_011133_vs01_15	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_168_1003-01_52	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_52	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_52	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_52	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_52	S1C1003_011133_vs01_15	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_168_1003-01_50	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_50	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_50	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_50	S1C1003_01336_vs01_36	0	0	0	0	720	0	0	0	0
S1C1003_011133_vs01_15_1003-01_50	S1C1003_011133_vs01_15	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_168_1003-01_19	S1C1003_01724_vs01_168	0	0	0	0	711	0	0	0	0
S1C1003_01724_vs01_68_1003-01_19	S1C1003_01724_vs01_68	0	0	0	0	714	0	0	0	0
S1C1003_01724_vs01_163_1003-01_19	S1C1003_01724_vs01_163	0	0	0	0	717	0	0	0	0
S1C1003_01336_vs01_36_1003-01_19	S1C1003_01336_vs01_36	3.1438596	3.180934	533	2.5873525	720	12	0.016666668	1388888.9	1000000
S1C1003_011133_vs01_15_1003-01_19	S1C1003_011133_vs01_15	0.5383244	0.4910891	189	0.65254647	711	2	0.0028129395	1406469.8	1000000
S2C102_0173_vs01_fragment_2_84_102-01_9	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_9	S2C102_01187_vs01_56	18.032085	17.831684	688	66.48111	711	74	0.10407876	1406469.8	1000000
S2C102_01183_vs01_17_102-01_9	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_4	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_4	S2C102_01187_vs01_56	0	0	0	0	711	0	0	0	0
S2C102_01183_vs01_17_102-01_4	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_3	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_3	S2C102_01187_vs01_56	0	0	0	0	711	0	0	0	0
S2C102_01183_vs01_17_102-01_3	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_7	S2C102_0173_vs01_fragment_2_84	0.4983165	0.4477612	148	0.74957556	744	2	0.002688172	1344086	1000000
S2C102_01187_vs01_56_102-01_7	S2C102_01187_vs01_56	8.903744	8.647525	636	51.244286	711	35	0.04922644	1406469.9	1000000
S2C102_01183_vs01_17_102-01_7	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_6	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_6	S2C102_01187_vs01_56	0	0	0	0	711	0	0	0	0
S2C102_01183_vs01_17_102-01_6	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_11	S2C102_0173_vs01_fragment_2_84	1.016835	0.91791046	185	2.5798173	744	4	0.005376344	1344086	1000000
S2C102_01187_vs01_56_102-01_11	S2C102_01187_vs01_56	6.0891266	5.7485147	509	51.96347	711	24	0.033755273	1406469.9	1000000
S2C102_01183_vs01_17_102-01_11	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_8	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_8	S2C102_01187_vs01_56	4.249554	4.2059407	525	8.55904	711	18	0.025316456	1406469.6	1000000
S2C102_01183_vs01_17_102-01_8	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_10	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_10	S2C102_01187_vs01_56	9.3226385	8.912871	452	100.92607	711	36	0.050632913	1406469.6	1000000
S2C102_01183_vs01_17_102-01_10	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S2C102_0173_vs01_fragment_2_84_102-01_2	S2C102_0173_vs01_fragment_2_84	0	0	0	0	744	0	0	0	0
S2C102_01187_vs01_56_102-01_2	S2C102_01187_vs01_56	0	0	0	0	711	0	0	0	0
S2C102_01183_vs01_17_102-01_2	S2C102_01183_vs01_17	2.1568627	2.0673268	538	3.682493	711	10	0.014064698	1406469.8	1000000
S2C102_0173_vs01_fragment_2_84_102-01_1	S2C102_0173_vs01_fragment_2_84	2.540404	2.5541046	471	3.0616026	744	10	0.01344086	1344086	1000000
S2C102_01187_vs01_56_102-01_1	S2C102_01187_vs01_56	15.458111	15.453465	703	25.916546	711	61	0.08579466	1406469.8	1000000
S2C102_01183_vs01_17_102-01_1	S2C102_01183_vs01_17	0	0	0	0	711	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_10	S3C1043_01310_vs01_fragment_3_250	0.5383244	0.4910891	250	0.43468934	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_10	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_1	S3C1043_01310_vs01_fragment_3_250	0.5383244	0.4910891	177	0.69540364	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_1	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_4	S3C1043_01310_vs01_fragment_3_250	1.0445633	1.0534654	390	0.6533677	711	4	0.005625879	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_4	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_19	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_19	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_18	S3C1043_01310_vs01_fragment_3_250	0.5383244	0.4910891	213	0.5668322	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_18	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_5	S3C1043_01310_vs01_fragment_3_250	0.8805704	0.8712871	456	0.49821112	711	4	0.005625879	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_5	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_6	S3C1043_01310_vs01_fragment_3_250	0.5383244	0.4910891	153	0.7811179	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_6	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_11	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_11	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_15	S3C1043_01310_vs01_fragment_3_250	2.2388592	2.2732673	549	2.2535589	711	9	0.012658228	1406469.6	1000000
S3C1043_011473_vs01_3_1043-01_15	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_2	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_2	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_12	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_12	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_17	S3C1043_01310_vs01_fragment_3_250	0.75757575	0.7346535	381	0.44112554	711	3	0.004219409	1406469.9	1000000
S3C1043_011473_vs01_3_1043-01_17	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_26	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_26	S3C1043_011473_vs01_3	0.75124377	0.7845304	151	0.18781094	351	1	0.0028490028	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_16	S3C1043_01310_vs01_fragment_3_250	2.1532977	1.9643564	151	12.612172	711	8	0.011251758	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_16	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_14	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_14	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_35	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_35	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_23	S3C1043_01310_vs01_fragment_3_250	0.4741533	0.41980198	151	0.72477716	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_23	S3C1043_011473_vs01_3	6.5373135	6.6187844	271	8.259849	351	12	0.034188036	2849003	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_27	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_27	S3C1043_011473_vs01_3	1.5024875	1.5690608	182	0.44124374	351	2	0.0056980057	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_24	S3C1043_01310_vs01_fragment_3_250	1.6114082	1.5762377	301	3.8558698	711	8	0.011251758	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_24	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_28	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_28	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_32	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_32	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_21	S3C1043_01310_vs01_fragment_3_250	2.691622	2.6158416	482	4.081519	711	10	0.014064698	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_21	S3C1043_011473_vs01_3	2.9651742	3.0939226	151	3.0837812	351	4	0.011396011	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_29	S3C1043_01310_vs01_fragment_3_250	0.36720142	0.35445544	227	0.23277947	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_29	S3C1043_011473_vs01_3	4.358209	4.2983427	276	3.271045	351	8	0.022792023	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_8	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_8	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_25	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_25	S3C1043_011473_vs01_3	0.75124377	0.7845304	151	0.18781094	351	1	0.0028490028	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_3	S3C1043_01310_vs01_fragment_3_250	0.9786096	0.980198	450	0.5709702	711	4	0.005625879	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_3	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_20	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_20	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_30	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_30	S3C1043_011473_vs01_3	1.8606966	1.917127	194	0.56049746	351	3	0.008547009	2849003	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_34	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_34	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_22	S3C1043_01310_vs01_fragment_3_250	0.4117647	0.4039604	302	0.24264707	711	2	0.0028129395	1406469.8	1000000
S3C1043_011473_vs01_3_1043-01_22	S3C1043_011473_vs01_3	5.641791	5.8176794	275	6.881045	351	8	0.022792023	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_31	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_31	S3C1043_011473_vs01_3	16.82587	17.44199	220	76.04453	351	25	0.07122507	2849003	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_9	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_9	S3C1043_011473_vs01_3	0.75124377	0.7845304	151	0.18781094	351	1	0.0028490028	2849002.8	1000000
S3C1043_01310_vs01_fragment_3_250_1043-01_33	S3C1043_01310_vs01_fragment_3_250	0	0	0	0	711	0	0	0	0
S3C1043_011473_vs01_3_1043-01_33	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S3C1043_01310_vs01_fragment_3_250_1043-01_13	S3C1043_01310_vs01_fragment_3_250	1.6149733	1.6336634	302	2.2407753	711	6	0.008438818	1406469.9	1000000
S3C1043_011473_vs01_3_1043-01_13	S3C1043_011473_vs01_3	0	0	0	0	351	0	0	0	0
S4C1047_01200_vs01_27_1047-01_3	S4C1047_01200_vs01_27	0	0	0	0	744	0	0	0	0
S4C1047_01200_vs01_27_1047-01_2	S4C1047_01200_vs01_27	0	0	0	0	744	0	0	0	0
S4C1047_01200_vs01_27_1047-01_5	S4C1047_01200_vs01_27	0.3131313	0.24253732	151	0.52910215	744	2	0.002688172	1344086	1000000
S4C1047_01200_vs01_27_1047-01_8	S4C1047_01200_vs01_27	0.5084175	0.45895523	151	0.7596255	744	2	0.002688172	1344086	1000000
S4C1047_01200_vs01_27_1047-01_6	S4C1047_01200_vs01_27	4.5622897	4.272388	465	28.927816	744	19	0.025537634	1344086.1	1000000
S4C1047_01200_vs01_27_1047-01_4	S4C1047_01200_vs01_27	1.016835	0.91791046	151	3.038502	744	4	0.005376344	1344086	1000000
S4C1047_01200_vs01_27_1047-01_7	S4C1047_01200_vs01_27	0	0	0	0	744	0	0	0	0
S4C1047_01200_vs01_27_1047-01_1	S4C1047_01200_vs01_27	0	0	0	0	744	0	0	0	0
S4C1047_01200_vs01_27_1047-01_9	S4C1047_01200_vs01_27	0.3013468	0.22947761	158	0.5009425	744	2	0.002688172	1344086	1000000
S5C1048_01159_vs01_27_1048-01_9	S5C1048_01159_vs01_27	23.89899	23.85821	711	167.02522	744	102	0.13709678	1344086	1000000
S5C1048_01159_vs01_27_1048-01_4	S5C1048_01159_vs01_27	0	0	0	0	744	0	0	0	0
S5C1048_01159_vs01_27_1048-01_8	S5C1048_01159_vs01_27	11.441077	11.582089	652	41.788258	744	48	0.06451613	1344086	1000000
S5C1048_01159_vs01_27_1048-01_10	S5C1048_01159_vs01_27	21.516834	21.690298	676	80.16919	744	92	0.123655915	1344086.1	1000000
S5C1048_01159_vs01_27_1048-01_6	S5C1048_01159_vs01_27	7.3670034	7.328358	459	38.738605	744	32	0.043010753	1344086	1000000
S5C1048_01159_vs01_27_1048-01_5	S5C1048_01159_vs01_27	0	0	0	0	744	0	0	0	0
S5C1048_01159_vs01_27_1048-01_7	S5C1048_01159_vs01_27	0	0	0	0	744	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_8	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_8	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_9	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_9	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_7	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_7	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_3	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_3	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_5	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_5	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_6	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_6	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_12	S9C1067_017_vs01_fragment_1_55	11.589474	10.750973	635	175.71869	720	46	0.06388889	1388889	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_12	S9C1067_017_vs01_fragment_3_222	0.79541445	0.7240704	163	1.6683182	717	3	0.0041841003	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_11	S9C1067_017_vs01_fragment_1_55	4.0350876	3.8035018	581	13.053247	720	18	0.025	1388888.8	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_11	S9C1067_017_vs01_fragment_3_222	1.0652558	0.9706458	252	1.7042147	717	4	0.0055788006	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_19	S9C1067_017_vs01_fragment_1_55	10.252631	9.733463	635	92.24538	720	43	0.059722222	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_19	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_4	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_4	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_16	S9C1067_017_vs01_fragment_1_55	6.877193	6.756809	591	18.557829	720	28	0.03888889	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_16	S9C1067_017_vs01_fragment_3_222	0.16225749	0.12720157	151	0.13617016	717	1	0.0013947001	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_13	S9C1067_017_vs01_fragment_1_55	2.791228	2.7801557	614	4.091663	720	12	0.016666668	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_13	S9C1067_017_vs01_fragment_3_222	0.5326279	0.4853229	177	0.69107133	717	2	0.0027894003	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_14	S9C1067_017_vs01_fragment_1_55	3.654386	3.6692607	516	6.479638	720	14	0.019444445	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_14	S9C1067_017_vs01_fragment_3_222	0.7336861	0.70841485	338	0.60209644	717	3	0.0041841003	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_18	S9C1067_017_vs01_fragment_1_55	0.52982455	0.48249027	170	0.71352017	720	2	0.0027777778	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_18	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_2	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_2	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_15	S9C1067_017_vs01_fragment_1_55	3.508772	3.4902723	517	4.9849844	720	14	0.019444445	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_15	S9C1067_017_vs01_fragment_3_222	0.23633157	0.20939335	151	0.18079783	717	1	0.0013947001	1394700.1	1000000
S9C1067_017_vs01_fragment_1_55_1067-01_10	S9C1067_017_vs01_fragment_1_55	0	0	0	0	720	0	0	0	0
S9C1067_017_vs01_fragment_3_222_1067-01_10	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S9C1067_017_vs01_fragment_1_55_1067-01_20	S9C1067_017_vs01_fragment_1_55	2.7929823	2.6206226	311	9.686418	720	12	0.016666668	1388888.9	1000000
S9C1067_017_vs01_fragment_3_222_1067-01_20	S9C1067_017_vs01_fragment_3_222	0	0	0	0	717	0	0	0	0
S11C1075_01254_vs01_6_1075-01_10	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_17	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_23	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_19	S11C1075_01254_vs01_6	3.5418894	3.1861386	142	37.084404	711	14	0.019690577	1406469.8	1000000
S11C1075_01254_vs01_6_1075-01_20	S11C1075_01254_vs01_6	4.304813	3.9267328	151	50.40871	711	16	0.022503516	1406469.8	1000000
S11C1075_01254_vs01_6_1075-01_14	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_11	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_3	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_12	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_13	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_24	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_5	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_25	S11C1075_01254_vs01_6	0	0	0	0	711	0	0	0	0
S11C1075_01254_vs01_6_1075-01_18	S11C1075_01254_vs01_6	2.691622	2.4554455	196	15.688662	711	10	0.014064698	1406469.8	1000000
