Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM
254_01104_61_254-01_14	254_01104_61	0	0	0	0	711	0	0	0	0
254_01104_48_254-01_14	254_01104_48	0	0	0	0	711	0	0	0	0
S97C254_01217_vs01_142_254-01_14	S97C254_01217_vs01_142	0	0	0	0	711	0	0	0	0
S97C254_01130_vs01_127_254-01_14	S97C254_01130_vs01_127	5.7982454	5.906615	629	4.2878714	720	25	0.034722224	1388888.8	1000000
S97C254_01304_vs01_76_254-01_14	S97C254_01304_vs01_76	65.600716	66.564354	710	169.29387	711	305	0.4289733	1406469.6	1000000
254_01104_61_254-01_5	254_01104_61	0	0	0	0	711	0	0	0	0
254_01104_48_254-01_5	254_01104_48	0	0	0	0	711	0	0	0	0
S97C254_01217_vs01_142_254-01_5	S97C254_01217_vs01_142	0	0	0	0	711	0	0	0	0
S97C254_01130_vs01_127_254-01_5	S97C254_01130_vs01_127	157.02281	158.47081	720	672.71484	720	710	0.9861111	1388888.9	1000000
S97C254_01304_vs01_76_254-01_5	S97C254_01304_vs01_76	0	0	0	0	711	0	0	0	0
254_01104_61_254-01_19	254_01104_61	121.269165	121.08713	711	567.7007	711	590	0.8298172	1406469.9	1000000
254_01104_48_254-01_19	254_01104_48	121.269165	121.08713	711	567.7007	711	590	0.8298172	1406469.9	1000000
S97C254_01217_vs01_142_254-01_19	S97C254_01217_vs01_142	46.406418	46.063366	710	126.47383	711	237	0.33333334	1406469.8	1000000
S97C254_01130_vs01_127_254-01_19	S97C254_01130_vs01_127	0.56842107	0.5252918	261	0.5515493	720	3	0.004166667	1388888.9	1000000
S97C254_01304_vs01_76_254-01_19	S97C254_01304_vs01_76	25.490196	25.786139	674	90.59319	711	105	0.14767933	1406469.8	1000000
254_01104_61_254-01_18	254_01104_61	298.80212	300.62772	711	2424.7305	711	1386	1.949367	1406469.9	1000000
254_01104_48_254-01_18	254_01104_48	298.80212	300.62772	711	2424.7305	711	1386	1.949367	1406469.9	1000000
S97C254_01217_vs01_142_254-01_18	S97C254_01217_vs01_142	110.001785	110.918816	711	395.18393	711	512	0.7201125	1406469.8	1000000
S97C254_01130_vs01_127_254-01_18	S97C254_01130_vs01_127	0	0	0	0	720	0	0	0	0
S97C254_01304_vs01_76_254-01_18	S97C254_01304_vs01_76	7.58467	7.6831684	627	11.650408	711	38	0.05344585	1406469.8	1000000
254_01104_61_254-01_6	254_01104_61	0	0	0	0	711	0	0	0	0
254_01104_48_254-01_6	254_01104_48	0	0	0	0	711	0	0	0	0
S97C254_01217_vs01_142_254-01_6	S97C254_01217_vs01_142	0	0	0	0	711	0	0	0	0
S97C254_01130_vs01_127_254-01_6	S97C254_01130_vs01_127	122.38772	124.15175	720	503.46442	720	567	0.7875	1388888.9	1000000
S97C254_01304_vs01_76_254-01_6	S97C254_01304_vs01_76	0	0	0	0	711	0	0	0	0
254_01104_61_254-01_4	254_01104_61	0	0	0	0	711	0	0	0	0
254_01104_48_254-01_4	254_01104_48	0	0	0	0	711	0	0	0	0
S97C254_01217_vs01_142_254-01_4	S97C254_01217_vs01_142	0	0	0	0	711	0	0	0	0
S97C254_01130_vs01_127_254-01_4	S97C254_01130_vs01_127	305.55087	308.29376	720	3448.8875	720	1403	1.9486111	1388889	1000000
S97C254_01304_vs01_76_254-01_4	S97C254_01304_vs01_76	0	0	0	0	711	0	0	0	0
S98C255_01139_vs01_63_255-01_15	S98C255_01139_vs01_63	4.5894737	4.6906614	579	4.2916284	720	21	0.029166667	1388888.9	1000000
S98C255_01139_vs01_63_255-01_3	S98C255_01139_vs01_63	0	0	0	0	720	0	0	0	0
S98C255_01139_vs01_63_255-01_17	S98C255_01139_vs01_63	3.4701755	3.3715954	700	3.971868	720	16	0.022222223	1388888.9	1000000
S98C255_01139_vs01_63_255-01_6	S98C255_01139_vs01_63	0.46666667	0.41245136	133	0.71681315	720	2	0.0027777778	1388888.9	1000000
S98C255_01139_vs01_63_255-01_14	S98C255_01139_vs01_63	29.914036	29.70428	717	82.42318	720	149	0.20694445	1388888.8	1000000
S98C255_01139_vs01_63_255-01_13	S98C255_01139_vs01_63	25.103508	25.143969	713	103.773094	720	119	0.16527778	1388888.9	1000000
S98C255_01139_vs01_63_255-01_16	S98C255_01139_vs01_63	15.231579	15.206225	660	29.668594	720	70	0.097222224	1388888.9	1000000
S98C255_01139_vs01_63_255-01_2	S98C255_01139_vs01_63	0	0	0	0	720	0	0	0	0
S98C255_01139_vs01_63_255-01_4	S98C255_01139_vs01_63	0	0	0	0	720	0	0	0	0
S98C255_01139_vs01_63_255-01_12	S98C255_01139_vs01_63	10.554386	10.587548	666	19.02076	720	55	0.07638889	1388888.9	1000000
S98C255_01139_vs01_63_255-01_18	S98C255_01139_vs01_63	4.050877	3.9805448	688	4.0272837	720	21	0.029166667	1388888.9	1000000
S98C255_01139_vs01_63_255-01_11	S98C255_01139_vs01_63	20.766666	20.690662	711	51.272354	720	110	0.15277778	1388888.9	1000000
S98C255_01139_vs01_63_255-01_5	S98C255_01139_vs01_63	1.722807	1.7003891	480	1.4625721	720	8	0.011111111	1388888.9	1000000
S98C255_01139_vs01_63_255-01_7	S98C255_01139_vs01_63	8.629825	8.519455	719	11.748493	720	38	0.05277778	1388889	1000000
S98C255_01139_vs01_63_255-01_9	S98C255_01139_vs01_63	33.403507	33.671207	719	54.95818	720	162	0.225	1388888.9	1000000
S98C255_01139_vs01_63_255-01_10	S98C255_01139_vs01_63	43.482456	44.202335	706	108.70002	720	202	0.28055555	1388888.9	1000000
S98C255_01139_vs01_63_255-01_8	S98C255_01139_vs01_63	12.245614	12.219845	657	24.340277	720	55	0.07638889	1388888.9	1000000
S99C256_01567_vs01_48_256-01_24	S99C256_01567_vs01_48	140.28719	140.87666	734	923.44476	735	712	0.9687075	1360544.3	1000000
S99C256_01567_vs01_48_256-01_20	S99C256_01567_vs01_48	128.29402	129.03984	735	1086.417	735	636	0.86530614	1360544.3	1000000
S99C256_01567_vs01_48_256-01_25	S99C256_01567_vs01_48	190.70085	191.74763	734	914.6175	735	985	1.340136	1360544.3	1000000
S99C256_01567_vs01_48_256-01_23	S99C256_01567_vs01_48	168.37265	169.44781	730	854.7273	735	825	1.1224489	1360544.3	1000000
S99C256_01567_vs01_48_256-01_10	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_22	S99C256_01567_vs01_48	271.03418	270.44592	735	3842.7834	735	1338	1.8204081	1360544.3	1000000
S99C256_01567_vs01_48_256-01_21	S99C256_01567_vs01_48	77.20342	77.56167	723	360.31647	735	374	0.50884354	1360544.1	1000000
S99C256_01567_vs01_48_256-01_2	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_13	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_19	S99C256_01567_vs01_48	272.99146	273.241	735	2170.4607	735	1365	1.8571428	1360544.3	1000000
S99C256_01567_vs01_48_256-01_11	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_3	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_8	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_4	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_14	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_26	S99C256_01567_vs01_48	95.58291	95.89753	713	305.75726	735	553	0.75238097	1360544.1	1000000
S99C256_01567_vs01_48_256-01_6	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_9	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_17	S99C256_01567_vs01_48	136.79659	136.55788	735	1088.9191	735	691	0.9401361	1360544.3	1000000
S99C256_01567_vs01_48_256-01_15	S99C256_01567_vs01_48	17.194872	17.318785	689	31.557858	735	88	0.119727895	1360544.3	1000000
S99C256_01567_vs01_48_256-01_18	S99C256_01567_vs01_48	251.21538	251.33966	735	1267.9465	735	1227	1.6693877	1360544.3	1000000
S99C256_01567_vs01_48_256-01_16	S99C256_01567_vs01_48	166.8547	167.96964	732	481.66888	735	822	1.1183673	1360544.3	1000000
S99C256_01567_vs01_48_256-01_7	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S99C256_01567_vs01_48_256-01_5	S99C256_01567_vs01_48	0	0	0	0	735	0	0	0	0
S101C267_01765_vs01_1_267-01_8	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_1	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_31	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_9	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_7	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_6	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_5	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_24	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_13	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_21	S101C267_01765_vs01_1	4.7397504	4.637624	635	4.8857203	711	25	0.035161745	1406469.8	1000000
S101C267_01765_vs01_1_267-01_25	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_17	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_15	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_10	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_16	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_14	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_2	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_19	S101C267_01765_vs01_1	3.9215686	3.8673267	611	5.9866943	711	17	0.023909986	1406469.8	1000000
S101C267_01765_vs01_1_267_01_20	S101C267_01765_vs01_1	7.0748663	7.009901	658	8.122956	711	30	0.042194095	1406469.9	1000000
S101C267_01765_vs01_1_267-01_4	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_26	S101C267_01765_vs01_1	0.44919786	0.3920792	126	0.69786096	711	2	0.0028129395	1406469.8	1000000
S101C267_01765_vs01_1_267-01_27	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_22	S101C267_01765_vs01_1	2.9340463	2.9920793	541	2.333142	711	12	0.016877636	1406469.9	1000000
S101C267_01765_vs01_1_267-01_28	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267_01_11	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_18	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_30	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_29	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_23	S101C267_01765_vs01_1	0	0	0	0	711	0	0	0	0
S101C267_01765_vs01_1_267-01_3	S101C267_01765_vs01_1	2.3012478	2.2356436	527	3.6394448	711	11	0.015471167	1406469.9	1000000
S102C271_011747_vs01_43_271-01_23	S102C271_011747_vs01_43	0.8666667	0.77237356	231	1.4760399	720	4	0.0055555557	1388888.9	1000000
S102C271_011747_vs01_10_271-01_23	S102C271_011747_vs01_10	0.6313933	0.59491193	289	0.724313	717	4	0.0055788006	1394700.1	1000000
S102C271_01112_vs01_5_271-01_23	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_23	S102C271_013411_vs01_7	0.86170214	0.8503937	296	0.8653868	714	4	0.005602241	1400560.3	1000000
S102C271_011747_vs01_76_271-01_23	S102C271_011747_vs01_76	1.2566845	1.2356435	405	1.1768526	711	7	0.0098452885	1406469.8	1000000
S102C271_011747_vs01_43_271-01_4	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_4	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_4	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_4	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_4	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_1	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_1	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_1	S102C271_01112_vs01_5	0.12962963	0.09141791	77	0.11301605	744	1	0.001344086	1344086	1000000
S102C271_013411_vs01_7_271-01_1	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_1	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_7	S102C271_011747_vs01_43	62.838596	63.019455	720	122.96864	720	308	0.42777777	1388888.9	1000000
S102C271_011747_vs01_10_271-01_7	S102C271_011747_vs01_10	66.17637	67.207436	707	144.25508	717	318	0.44351465	1394700.1	1000000
S102C271_01112_vs01_5_271-01_7	S102C271_01112_vs01_5	109.12458	110.05411	742	1911.4785	744	544	0.7311828	1344086	1000000
S102C271_013411_vs01_7_271-01_7	S102C271_013411_vs01_7	96.64007	97.60827	714	244.45815	714	467	0.6540616	1400560.3	1000000
S102C271_011747_vs01_76_271-01_7	S102C271_011747_vs01_76	67.92157	68.10891	693	401.15445	711	346	0.48663855	1406469.8	1000000
S102C271_011747_vs01_43_271-01_5	S102C271_011747_vs01_43	11.731579	11.708171	719	18.056122	720	56	0.07777778	1388888.9	1000000
S102C271_011747_vs01_10_271-01_5	S102C271_011747_vs01_10	16.186949	15.970646	694	25.93672	717	79	0.11018131	1394700.1	1000000
S102C271_01112_vs01_5_271-01_5	S102C271_01112_vs01_5	146.47475	146.94403	743	3549.7336	744	715	0.9610215	1344086	1000000
S102C271_013411_vs01_7_271-01_5	S102C271_013411_vs01_7	16.218084	16.387794	704	20.256092	714	89	0.12464986	1400560.3	1000000
S102C271_011747_vs01_76_271-01_5	S102C271_011747_vs01_76	16.754011	16.758415	698	25.667955	711	79	0.11111111	1406469.8	1000000
S102C271_011747_vs01_43_271-01_9	S102C271_011747_vs01_43	7.1807017	7.180934	705	1.5999783	720	36	0.05	1388888.8	1000000
S102C271_011747_vs01_10_271-01_9	S102C271_011747_vs01_10	10.45679	10.616438	687	8.3298435	717	50	0.069735005	1394700.1	1000000
S102C271_01112_vs01_5_271-01_9	S102C271_01112_vs01_5	142.43602	144.53172	744	1768.1383	744	683	0.9180108	1344086	1000000
S102C271_013411_vs01_7_271-01_9	S102C271_013411_vs01_7	14.166667	14.181103	685	11.918884	714	70	0.09803922	1400560.3	1000000
S102C271_011747_vs01_76_271-01_9	S102C271_011747_vs01_76	8.56328	8.324753	680	27.921436	711	44	0.061884668	1406469.9	1000000
S102C271_011747_vs01_43_271-01_24	S102C271_011747_vs01_43	6.519298	6.5019455	694	5.6841617	720	39	0.054166667	1388888.9	1000000
S102C271_011747_vs01_10_271-01_24	S102C271_011747_vs01_10	7.2010584	7.1624265	672	7.210387	717	32	0.044630405	1394700.1	1000000
S102C271_01112_vs01_5_271-01_24	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_24	S102C271_013411_vs01_7	12.735816	12.698819	709	28.684967	714	67	0.09383754	1400560.3	1000000
S102C271_011747_vs01_76_271-01_24	S102C271_011747_vs01_76	10.720142	10.669307	703	10.03404	711	61	0.08579466	1406469.8	1000000
S102C271_011747_vs01_43_271-01_18	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_18	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_18	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_18	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_18	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_13	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_13	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_13	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_13	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_13	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_10	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_10	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_10	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_10	S102C271_013411_vs01_7	0.35815603	0.2913386	101	0.58908075	714	2	0.0028011205	1400560.3	1000000
S102C271_011747_vs01_76_271-01_10	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_11	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_11	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_11	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_11	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_11	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_22	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_22	S102C271_011747_vs01_10	0.26455027	0.2407045	150	0.19490717	717	1	0.0013947001	1394700.1	1000000
S102C271_01112_vs01_5_271-01_22	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_22	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_22	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_12	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_12	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_12	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_12	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_12	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_20	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_20	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_20	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_20	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_20	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_21	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_21	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_21	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_21	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_21	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_17	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_17	S102C271_011747_vs01_10	0.7495591	0.72602737	245	0.8240943	717	4	0.0055788006	1394700.1	1000000
S102C271_01112_vs01_5_271-01_17	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_17	S102C271_013411_vs01_7	0.7925532	0.76968503	307	0.7544027	714	5	0.007002801	1400560.3	1000000
S102C271_011747_vs01_76_271-01_17	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_16	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_16	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_16	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_16	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_16	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_19	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_19	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_19	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_19	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_19	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_14	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_14	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_14	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_14	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_14	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_15	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_15	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_15	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_15	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_15	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S102C271_011747_vs01_43_271-01_2	S102C271_011747_vs01_43	0	0	0	0	720	0	0	0	0
S102C271_011747_vs01_10_271-01_2	S102C271_011747_vs01_10	0	0	0	0	717	0	0	0	0
S102C271_01112_vs01_5_271-01_2	S102C271_01112_vs01_5	0	0	0	0	744	0	0	0	0
S102C271_013411_vs01_7_271-01_2	S102C271_013411_vs01_7	0	0	0	0	714	0	0	0	0
S102C271_011747_vs01_76_271-01_2	S102C271_011747_vs01_76	0	0	0	0	711	0	0	0	0
S105C280_017_vs01_32_280-01_8	S105C280_017_vs01_32	103.70232	104.31881	711	389.0309	711	539	0.7580872	1406469.9	1000000
S105C280_017_vs01_32_280-01_7	S105C280_017_vs01_32	176.15686	178.77426	706	491.9326	711	804	1.1308017	1406469.8	1000000
S105C280_017_vs01_32_280-01_9	S105C280_017_vs01_32	152.25134	152.45941	711	256.45993	711	702	0.98734176	1406469.8	1000000
S105C280_017_vs01_32_280-01_6	S105C280_017_vs01_32	70.68984	71.53664	711	228.45012	711	328	0.46132207	1406469.9	1000000
S105C280_017_vs01_32_280-01_5	S105C280_017_vs01_32	83.95544	85.518814	698	212.7605	711	398	0.55977494	1406469.8	1000000
S106C282_01411_vs01_19_282-01_10	S106C282_01411_vs01_19	2.709622	2.582061	468	5.42156	732	12	0.016393442	1366120.3	1000000
S106C282_01316_vs01_28_282-01_10	S106C282_01316_vs01_28	16.432098	16.409002	690	31.910135	717	79	0.11018131	1394700.1	1000000
S106C282_01216_vs01_49_282-01_10	S106C282_01216_vs01_49	15.338681	15.215841	706	19.431522	711	76	0.1068917	1406469.8	1000000
S106C282_01335_vs01_3_282-01_10	S106C282_01335_vs01_3	14.677193	14.455253	704	21.892094	720	74	0.10277778	1388888.9	1000000
S106C282_01411_vs01_19_282-01_4	S106C282_01411_vs01_19	0	0	0	0	732	0	0	0	0
S106C282_01316_vs01_28_282-01_4	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_4	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_4	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
S106C282_01411_vs01_19_282-01_1	S106C282_01411_vs01_19	0	0	0	0	732	0	0	0	0
S106C282_01316_vs01_28_282-01_1	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_1	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_1	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
S106C282_01411_vs01_19_282-01_8	S106C282_01411_vs01_19	18.030928	18.110687	713	15.916423	732	87	0.11885246	1366120.1	1000000
S106C282_01316_vs01_28_282-01_8	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_8	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_8	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
S106C282_01411_vs01_19_282-01_3	S106C282_01411_vs01_19	0	0	0	0	732	0	0	0	0
S106C282_01316_vs01_28_282-01_3	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_3	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_3	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
S106C282_01411_vs01_19_282-01_2	S106C282_01411_vs01_19	0	0	0	0	732	0	0	0	0
S106C282_01316_vs01_28_282-01_2	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_2	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_2	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
S106C282_01411_vs01_19_282-01_7	S106C282_01411_vs01_19	47.810997	47.580154	732	113.65786	732	227	0.3101093	1366120.1	1000000
S106C282_01316_vs01_28_282-01_7	S106C282_01316_vs01_28	0	0	0	0	717	0	0	0	0
S106C282_01216_vs01_49_282-01_7	S106C282_01216_vs01_49	0	0	0	0	711	0	0	0	0
S106C282_01335_vs01_3_282-01_7	S106C282_01335_vs01_3	0	0	0	0	720	0	0	0	0
